repo_id,stars
1291604065,59
1291613802,15
1291618703,27
1291658615,26
1291659044,30
1291688318,55
1291742788,68
1291766087,29
1291779094,37
1291781923,52
1291808712,35
1291888782,75
1291892045,57
1291907563,38
1291921955,25
1291969904,49
1291978751,35
1291994110,28
1292028312,30
1292088940,67
1292122475,26
1292158992,280
1292186249,38
1292197111,102
1292208306,141
1292256306,24
1292280249,485
1292302215,29
1292336215,54
1292341562,85
1292342255,43
1292354210,70
1292406637,586
1292431002,27
1292436887,121
1292440059,7
1292458106,28
1292458261,42
1292458276,50
1292462975,35
1292482053,56
1292505690,141
1292567425,52
1292588083,468
1292601409,94
1292603082,0
1292611271,275
1292617331,41
1292652711,56
1292668977,54
1292672931,310
1292678764,32
1292704139,34
1292709273,54
1292725081,23
1292729732,33
1292758637,250
1292803076,36
1292813857,234
1292817311,48
1292864285,22
1292920091,28
1292937850,153
1292959171,50
1292960437,14
1292995916,23
1293002033,10
1293014571,239
1293047359,67
1293051640,250
1293054306,1
1293055082,66
1293066810,30
1293121942,19
1293128596,282
1293133470,85
1293166992,28
1293174594,28
1293204556,19
1293275849,366
1293287983,35
1293290940,30
1293329788,126
1293369680,27
1293371220,380
1293372051,918
1293445504,42
1293450941,54
1293473664,384
1293496062,232
1293528352,133
1293548427,26
1293597225,74
1293600453,45
1293631192,29
1293640519,60
1293670798,710
1293717823,132
1293727298,126
1293729903,133
1293742072,26
1293743886,45
1293747025,132
1293806470,65
1293889404,20
1293928825,35
1293948993,125
1293965946,125
1294008777,1
1294114499,18
1294157055,69
1294164685,1
1294382024,48
1294390376,66
1294430749,35
1294562764,27
1294567068,51
1294604196,29
1294616380,127
1294625255,24
1294626733,0
1294665149,29
1294673670,133
1294678204,132
1294686811,132
1294704254,132
1294722834,146
1294760990,93
1294778982,25
1294787951,133
1294816362,89
1294821660,152
1294823848,90
1294849806,27
1294874234,31
1294939035,69
1294964918,40
1294974964,112
1295002937,38
1295046960,30
1295073265,31
1295092827,164
1295154902,314
1295167025,25
1295266264,41
1295282888,63
1295296921,28
1295320736,43
1295363021,131
1295415985,133
1295438128,4
1295470853,146
1295482110,13
1295531254,577
1295554023,49
1295577734,116
1295584891,13
1295618902,35
1295648738,46
1295649165,28
1295653887,24
1295676197,164
1295688847,107
1295708862,88
1295768859,153
1295858816,35
1295864070,123
1295901464,25
1295937847,71
1295965620,45
1295972337,34
1296016994,31
1296024548,17
1296036886,6
1296040105,0
1296041659,50
1296050346,28
1296055654,25
1296102301,196
1296107475,368
1296114889,29
1296119852,25
1296135579,25
1296189318,19
1296248129,0
1296250451,79
1296300799,126
1296301313,300
1296302822,115
1296312541,42
1296324767,45
1296326316,8
1296344930,51
1296347944,54
1296349582,0
1296370469,66
1296385256,190
1296404338,68
1296434943,20
1296441594,29
1296449838,37
1296450945,36
1296462200,154
1296472403,19
1296557893,24
1296627757,165
1296635340,46
1296649839,156
1296661225,0
1296678306,61
1296680841,68
1296793921,24
1296817533,82
1296841294,59
1296854989,31
1296861532,39
1296874887,42
1296932035,38
1296961913,20
1296965951,38
1296981871,43
1297007256,29
1297022212,97
1297115450,0
1297155925,3
1297186508,41
1297191394,28
1297278222,0
1297316519,93
1297316564,44
1297334206,123
1297379226,38
1297386391,125
1297429458,16
1297567382,50
1297572541,18
1297573774,24
1297608111,48
1297611216,19
1297691747,17
1297738589,36
1297776908,54
1297827159,2
1297878371,103
1297902282,47
1297984221,36
1297987227,20
1298124536,32
1298189234,638
1298271854,3
1298282884,22
1298282939,15
1298324581,1
1298330762,55
1298394175,0
1298427761,13
1298540929,14
1298890549,0
1298912749,0
1298954696,0
1298998324,0
1299023861,0
1299059228,0
1299238433,0
1299316742,0
1299415612,0
1299446983,0
1299460293,0
1299516812,0
1299518666,0
1299691584,0
1299827099,0
1299885911,0
1299966529,0
1300023993,0
