repo_id,stars
749137,3785
1555094,3070
2005484,560
4387547,3290
5698643,4079
5797013,4994
7502247,2574
8426406,4915
8681349,49618
9252533,6352
10353211,5879
11274380,118
11579941,1218
12738012,293
13956112,1410
14734876,14244
15988336,1511
18671453,1209
23633128,342
24227875,6426
24561828,14505
25311354,2890
25459400,13836
27222050,4227
29217054,22963
29906842,15260
30860673,2307
30907774,23027
34674210,152
34798315,9527
36420109,1703
36840131,2177
37035067,1593
38182966,3639
38216778,9185
38233033,3303
38696925,29299
39904377,2104
41310523,2507
44961854,966
45103027,214
45271904,9945
45512989,34314
46527265,6041
48660863,2805
48904888,5627
49292670,919
49632852,1250
50202460,3965
53133861,21129
55018634,2423
56639410,1406
57377821,2243
57602001,22908
59341837,934
59982630,2957
60145277,868
60166854,1833
60352717,1549
60377070,7019
61393415,538
61793256,982
61924149,1776
62087567,4597
62476384,166
62824998,2912
62843932,1780
63793563,982
64834778,1342
65017574,6164
65558310,2242
66331305,1539
67437371,643
68125931,14717
69269563,10746
70431106,28824
71849748,633
72225778,602
72329031,425
73964895,14784
74173698,5991
75190475,7366
75587993,1843
75710587,4067
76678740,2163
76768630,2820
77023811,3117
77321225,751
77341954,2570
78200488,5573
78313173,10444
78732688,852
79263545,225
79372336,2122
80240424,4311
82841862,7007
83542054,1787
83878269,15749
84099393,193
84949566,2052
85768267,227
86599573,6508
87067212,9940
88113789,2319
88222263,1754
90733436,3824
90862638,1938
91857770,802
92287968,15413
94956993,1532
95574086,2030
96012614,740
96256108,709
96416890,184
96853855,1978
97794087,816
97817788,116
98441914,1062
98499283,7286
99139417,179
99379143,1944
99412308,9480
99561213,2989
102067496,2178
102102105,770
102538419,837
102692863,21150
103229836,1677
104722806,5107
104854615,7836
105769029,1222
105808063,218
107108009,4278
107111421,73213
107115042,1858
107305157,1765
107878597,201
108945887,4862
109678660,1761
110606051,647
111699912,889
112103066,6921
112488313,1536
113166974,6604
113577479,1302
114540126,3083
114870155,3489
115673437,1834
115744122,4631
116590428,2602
116697549,3585
116797311,12229
117433667,207
119160553,39966
119741627,472
120720556,2084
121637551,9506
122595764,134
122715432,1665
122816625,1468
123197101,1407
123693096,443
124853261,3522
124882400,1088
125007217,1127
125099497,562
125444399,1769
125862390,2288
128061014,180
129847467,3305
131582572,20792
131881622,14830
131955509,274
132464395,157051
133060053,3530
133444044,2256
134584107,109
136799312,888
137123785,275
137789266,1675
138141023,216
138552196,24705
139945544,875
142422739,10884
142569591,248
142908872,6575
143284193,2609
143328315,39436
145693916,11275
146103950,1824
146435045,4727
146633589,37433
146856200,2886
146863062,5403
147229508,416
148067600,198
148550577,330
150864645,1069
151619717,38377
151904296,1946
152071156,877
156157055,48702
156401841,9855
156946744,6474
157198623,12828
157908837,177
158025053,688
158673445,4640
158744344,3415
159110178,3122
159797814,950
159916548,3024
160361977,3680
161247988,3392
162021652,8119
163235189,1651
164433070,4195
165041732,25793
165645094,617
166911196,286
167694194,34349
168062479,205
168149502,1763
168269440,6348
169158585,2927
169991845,923
170118596,6112
170777132,7044
171564291,229
172407982,837
172519084,174
173005932,2268
173544440,7722
173827642,1463
175052225,10306
176858880,4661
176982014,17070
177614859,623
178470457,504
178626720,31235
178976529,8720
180307968,1536
180827233,9493
181222410,3399
181436799,15655
182067506,10917
182163054,1919
182865216,2140
185401193,1756
186056630,916
186332888,2318
186698598,1685
186872119,5220
187398354,1136
188356619,2970
189425886,218
189602331,268
191179628,1306
191194671,634
191751197,268
193332705,1969
193973813,423
196340907,1787
197009243,107
198483875,225
200004447,4076
200471228,854
200722670,17774
201025777,14825
201441751,2439
203558879,238
204388092,6651
204786174,820
206314293,1380
207454227,447
207988739,789
209556497,9134
209709465,3781
210357243,1412
212056242,1884
212747520,4251
213250662,548
216243021,971
216525761,434
217049858,1134
217113590,6334
217775615,729
218177655,394
218952803,13022
219035799,10891
219623588,4802
221121871,4971
221631156,1820
221733013,746
221787282,5131
222209282,692
222780595,4651
222824662,16066
223357324,4270
224261160,377
224908244,10714
225125850,138
225260962,16416
225572038,5627
226046528,2271
226368168,1527
227055040,416
228203350,3326
232627037,585
232876381,3784
232901618,2191
233587412,441
234676361,420
236624100,800
238593012,612
239828934,132
241021214,2532
244620269,13953
245127811,720
245949080,1023
247865662,1612
248977013,1191
250036571,3799
251041078,5238
251233119,212
251396732,10253
253079431,1272
253849484,6274
255823049,2562
257327148,637
257520135,361
257648141,2821
260420185,4015
261098554,864
261372860,13569
262296122,85525
262424540,3091
264675954,17322
265127379,449
265850286,970
267420351,1415
267857463,5136
269773439,160
270670394,1957
271090649,3981
271800973,2581
271828142,1709
272785290,1898
272924197,326
273337347,1340
273630336,340
274610956,1996
275182202,233
276288252,1916
279643881,3612
280784933,492
281475256,1768
281519510,4052
284824224,3221
284864176,4421
285951873,2900
285973698,2033
286408558,2082
286876809,543
288142727,768
288187811,943
288411806,284
288482469,10713
289205582,1519
289605524,7621
290091948,67099
290373506,10636
290686772,397
291070953,565
291703561,7601
291787503,11673
292617111,409
292896321,661
293572361,386
293631918,820
295608796,1481
297302063,4240
297535227,717
297672263,7742
300789100,1179
300996055,25415
302827809,9388
303541321,2092
303705119,3779
303953548,142
304530333,1981
305492699,1108
305572443,203
306242293,607
306977633,31139
306980630,5920
307213173,31276
307315411,566
309504885,3438
310368642,540
312042527,1680
312152973,3385
314748658,800
315977578,7693
316328024,786
318515767,170
320299900,9164
320598037,1373
321181247,142
321994701,608
322270485,1027
322855089,10676
323048702,70593
323651234,7443
326174741,35441
326479996,1837
327113050,5629
328236233,431
330325505,4320
330768122,2569
332181872,1323
333421996,5158
333624050,678
333867421,161
334567245,8575
334760721,1215
334848347,9150
336132980,372
337924729,729
338717688,861
340339997,11308
341473983,2053
342728683,9442
343203057,2123
343429224,1347
344069267,489
344190478,52300
345180734,1838
346124279,3027
346676718,757
350375089,4414
350871478,911
351720449,1579
353670076,2957
353968278,773
354138793,6439
354751914,957
356881804,2343
357328206,811
357891182,2012
358208946,380
358276714,155
359839626,7954
361511031,2806
361735570,2286
367549861,834
370275343,646
370342171,1231
370728359,1797
371631642,402
373308826,4736
373674258,8323
377631316,213
377866577,265
379581563,3106
380191749,17318
381317767,167
381952060,1628
382835373,660
383121608,281
384562101,226
385275507,3818
387786881,3442
388636965,2880
391273014,383
391777965,627
393571599,36922
393874035,14612
394089041,3031
395688425,4063
398941751,381
400215964,39318
400918657,357
401484223,9431
404924772,933
405929837,2741
406341006,471
407722319,12352
409653223,3950
411987045,503
415956481,377
416312227,210
417875186,765
418399149,1081
420628968,1786
422148948,4123
422274596,41411
423991420,1738
425484875,1335
427347642,1011
429104828,3645
429736266,10153
432730711,3013
432768606,548
433054511,2261
434324346,975
436617251,183
438416676,2442
438419937,11033
438514144,11194
439033158,4565
439528372,1097
440603375,621
440752086,13834
442706416,681
443220240,5124
443497884,834
444251617,370
444442096,4563
445768278,5181
446713689,969
448167075,2995
448343090,2719
448398954,877
449649393,18126
449649595,2453
450291588,2643
451309277,356
452821660,668
457995289,769
458086533,873
458411579,574
458461908,415
458588993,8332
459466436,2373
460761639,1937
460867737,470
463439055,506
464704193,2992
468576060,74692
469136195,1328
469377939,1164
470779379,788
470832353,161
471249443,3075
472525693,646
473736446,381
474150870,1525
475150006,372
476918521,1947
477657302,367
477846408,825
477999739,1107
478484453,2179
478823173,11307
479199191,3033
479916584,1084
480303698,2215
480318757,521
481427289,1203
483260394,407
483678677,144
483710165,346
484017724,315
486656484,1268
487309566,2828
488091508,113
488641606,41168
489105078,1195
492526669,6363
493209224,108
495587598,8417
496192011,603
496233655,2331
496844646,517
497184741,467
497512032,12875
497780232,1103
498011141,34064
498575448,1439
498766488,10268
499173659,488
499272646,1116
500427876,631
501192860,992
502863191,13077
503178978,417
506404806,538
507861208,3702
507972385,3495
509133407,564
509153572,3827
510360767,702
511003180,1174
511492785,2098
511745849,5965
513534410,970
514644612,314
515647260,36213
516505460,1877
516962930,2429
519577891,47175
520969009,36389
521688260,134
522133400,17068
522165515,792
522180634,1849
522895309,1637
524092789,432
525327651,330
525592995,27616
525605934,365
526514610,1415
526725525,333
527359569,2435
527796682,747
527889855,897
528076983,449
528328355,1241
528350188,3224
528763774,740
528771628,370
529560594,7317
529954479,760
530072220,367
530323399,3503
531653392,2103
531788813,3879
532465933,6238
533127272,13578
533199740,7733
533451541,4698
533601913,429
533752345,353
533934365,367
534330590,8181
534779800,1338
534817329,2622
535063290,655
535379921,396
535492585,368
535691024,3358
536013043,1937
536244334,496
536314590,1465
536492655,894
536614303,366
537093072,489
537940881,3210
538180525,14996
538375570,1880
538408555,494
539045602,417
539389184,7915
539888500,17204
540357453,919
540685210,923
541147441,1959
541269386,51815
541322916,5816
541841924,346
542185751,7259
542713154,1640
542763041,1215
542772373,391
543063415,988
543189172,1986
543297533,790
543955160,4523
544039155,1071
544618040,559
545130358,601
545595027,1543
545918043,2037
546206616,28792
546466467,2548
546476703,8846
547227418,388
547725599,11785
547919119,659
548093252,800
548735230,1971
549133772,1389
