repo_id,stars
749137,3790
1555094,3077
2005484,560
4387547,3292
5698643,4097
5797013,5035
7502247,2576
8426406,4931
8681349,49727
9252533,6354
10353211,5955
11274380,118
11579941,1216
12738012,294
13956112,1412
14734876,14242
15988336,1601
18671453,1208
23633128,342
24227875,6430
24561828,14506
25311354,2891
25459400,13851
27222050,4228
29217054,22978
29906842,15577
30860673,2308
30907774,23054
34674210,152
34798315,9527
36420109,1705
36840131,2178
37035067,1592
38182966,3648
38216778,9192
38233033,3305
38696925,29367
39904377,2107
41310523,2506
44961854,968
45103027,214
45271904,9973
45512989,34325
46527265,6039
48660863,2805
48904888,5652
49292670,919
49632852,1250
50202460,3968
53133861,21125
55018634,2436
56639410,1407
57377821,2244
57602001,22937
59341837,934
59982630,2956
60145277,868
60166854,1835
60352717,1553
60377070,7034
61393415,538
61793256,982
61924149,1778
62087567,4602
62476384,166
62824998,2911
62843932,1783
63793563,980
64834778,1344
65017574,6163
65558310,2250
66331305,1539
67437371,643
68125931,14735
69269563,10758
70431106,28846
71849748,632
72225778,602
72329031,425
73964895,14838
74173698,5993
75190475,7368
75587993,1849
75710587,4069
76678740,2165
76768630,2820
77023811,3123
77321225,749
77341954,2572
78200488,5581
78313173,10447
78732688,851
79263545,225
79372336,2124
80240424,4343
82841862,7012
83542054,1799
83878269,15784
84099393,193
84949566,2053
85768267,227
86599573,6589
87067212,9944
88113789,2318
88222263,1754
90733436,3830
90862638,1937
91857770,802
92287968,15426
94956993,1531
95574086,2030
96012614,744
96256108,709
96416890,184
96853855,1982
97794087,814
97817788,115
98441914,1062
98499283,7309
99139417,181
99379143,1952
99412308,9518
99561213,3015
102067496,2180
102102105,769
102538419,837
102692863,21238
103229836,1681
104722806,5108
104854615,7856
105769029,1222
105808063,218
107108009,4280
107111421,73368
107115042,1859
107305157,1776
107878597,202
108945887,4889
109678660,1761
110606051,647
111699912,889
112103066,6935
112488313,1535
113166974,6618
113577479,1301
114540126,3091
114870155,3566
115673437,1839
115744122,4653
116590428,2632
116697549,3583
116797311,12227
117433667,207
119160553,40017
119741627,473
120720556,2088
121637551,9517
122595764,134
122715432,1666
122816625,1476
123197101,1408
123693096,442
124853261,3523
124882400,1093
125007217,1126
125099497,562
125444399,1771
125862390,2287
128061014,180
129847467,3309
131582572,20787
131881622,14843
131955509,273
132464395,157408
133060053,3536
133444044,2264
134584107,109
136799312,890
137123785,275
137789266,1675
138141023,216
138552196,25149
139945544,875
142422739,10890
142569591,248
142908872,6582
143284193,2655
143328315,39508
145693916,11297
146103950,1823
146435045,4728
146633589,37459
146856200,2887
146863062,5405
147229508,416
148067600,198
148550577,330
150864645,1075
151619717,38452
151904296,1950
152071156,879
156157055,48930
156317154,15134
156401841,9892
156946744,6499
157198623,12834
157908837,177
158025053,688
158673445,4642
158744344,3431
159110178,3125
159797814,951
159916548,3029
160361977,3686
161247988,3393
162021652,8141
163235189,1652
164433070,4245
165041732,25829
165645094,617
166911196,285
167694194,34710
168062479,208
168149502,1764
168269440,6348
169158585,2929
169991845,921
170118596,6125
170777132,7043
171564291,230
172407982,839
172519084,175
173005932,2272
173544440,7733
173827642,1464
175052225,10311
176858880,4665
176982014,17274
177614859,627
178470457,502
178626720,31264
178976529,8746
180307968,1535
180827233,9505
181222410,3399
181436799,15770
182067506,10940
182163054,1919
182865216,2143
185401193,1755
186056630,916
186332888,2318
186698598,1686
186872119,5222
187398354,1139
188356619,2974
189425886,219
189602331,268
191179628,1307
191194671,632
191751197,269
193332705,1969
193973813,423
196340907,1792
197009243,107
198483875,225
200004447,4074
200471228,856
200722670,17841
201025777,14817
201441751,2442
203558879,239
204388092,6661
204786174,828
206314293,1386
207454227,447
207988739,788
209556497,9155
209709465,3779
210357243,1413
212056242,1883
212747520,4251
213250662,548
216243021,971
216525761,435
217049858,1134
217113590,6337
217775615,729
218177655,394
218952803,13107
219035799,10936
219623588,4810
221121871,4974
221631156,1823
221733013,747
221787282,5149
222209282,727
222780595,4655
222824662,16117
223357324,4274
224261160,377
224908244,10745
225125850,137
225260962,16456
225572038,5638
226046528,2273
226368168,1537
227055040,418
228203350,3332
232627037,585
232876381,3785
232901618,2191
233587412,441
234676361,421
236624100,799
238593012,612
239828934,132
241021214,2526
244620269,14111
245127811,720
245949080,1022
247865662,1611
248977013,1205
250036571,3817
251041078,5257
251233119,212
251396732,10293
253079431,1270
253849484,6322
255823049,2564
257327148,638
257520135,361
257648141,2824
260420185,4031
261098554,863
261372860,13633
262296122,86641
262424540,3096
264675954,17351
265127379,448
265850286,971
267420351,1417
267857463,5242
269773439,160
270670394,1959
271090649,3993
271800973,2588
271828142,1710
272785290,1901
272924197,326
273082432,1680
273337347,1344
273630336,342
274610956,1996
275182202,236
276288252,1920
279643881,3632
280784933,493
281475256,1770
281519510,4055
284824224,3224
284864176,4432
285951873,2904
285973698,2041
286408558,2096
286876809,546
288142727,768
288187811,945
288411806,286
288482469,10720
289205582,1527
289605524,7651
290091948,67248
290373506,10663
290686772,397
291070953,569
291703561,7761
291787503,11685
292617111,409
292648103,345
292896321,658
293572361,395
293631918,821
295608796,1486
297302063,4295
297535227,718
297672263,7767
300789100,1179
300996055,25452
302827809,9402
303541321,2088
303705119,3787
303953548,142
304530333,1985
305492699,1111
305572443,204
306242293,607
306977633,31172
306980630,5930
307213173,31271
307315411,565
309504885,3476
310368642,540
312042527,1682
312152973,3389
314748658,801
315977578,7771
316328024,784
318515767,170
320299900,9228
320598037,1371
321181247,142
321994701,611
322270485,1028
322855089,10727
323048702,71206
323651234,7447
326174741,35835
326479996,1839
327113050,5628
328236233,432
330325505,4318
330768122,2572
332181872,1325
333421996,5155
333624050,677
333867421,161
334567245,8652
334760721,1215
334848347,9213
336132980,372
337924729,729
338717688,862
340339997,11357
341473983,2068
342728683,9450
343203057,2125
343429224,1347
344069267,490
344190478,54717
345180734,1841
346124279,3034
346676718,757
350375089,4419
350871478,911
351720449,1587
353670076,2964
353968278,773
354138793,6445
354751914,957
356881804,2344
357328206,812
357891182,2011
358208946,381
358276714,155
359839626,8107
361511031,2857
361735570,2290
367549861,835
370275343,648
370342171,1230
370728359,1799
371631642,403
373308826,4741
373674258,8377
377631316,212
377866577,265
379581563,3107
380191749,17340
381317767,166
381952060,1635
382835373,660
383121608,282
384562101,227
385275507,3818
387786881,3454
388636965,2880
391273014,382
391777965,627
393571599,36915
393874035,14642
394089041,3048
395688425,4097
398941751,381
400215964,39406
400918657,357
401484223,9454
404924772,930
405929837,2741
406341006,474
407722319,12366
409653223,3979
411987045,503
415956481,377
416312227,213
417875186,763
418399149,1083
420628968,1834
422148948,4125
422274596,41426
423991420,1745
425484875,1339
427347642,1011
429104828,3649
429736266,10220
432730711,3017
432768606,548
433054511,2262
434324346,973
436617251,183
438416676,2465
438419937,11081
438514144,11236
439033158,4572
439528372,1096
440603375,621
440752086,13996
442706416,692
443220240,5134
443497884,839
444251617,370
444442096,4598
445768278,5190
446713689,968
448167075,2991
448343090,2729
448398954,879
449649393,18367
449649595,2476
450291588,2646
451309277,356
452821660,668
457995289,770
458086533,871
458411579,576
458461908,418
458588993,8332
459466436,2398
460761639,1940
460867737,469
463439055,514
464704193,2993
468576060,75025
469136195,1328
469377939,1166
470779379,788
470832353,161
471249443,3108
472525693,646
473736446,380
474150870,1534
475150006,372
476918521,1950
477657302,368
477846408,825
477999739,1110
478484453,2180
478823173,11308
479199191,3039
479916584,1084
480303698,2215
480318757,521
481427289,1227
483260394,408
483678677,144
483710165,348
484017724,317
486656484,1269
487309566,2828
488091508,113
488641606,41522
489105078,1196
492526669,6372
493209224,108
495587598,8417
496192011,609
496233655,2348
496844646,517
497184741,470
497356715,844
497512032,12925
497780232,1105
498011141,34205
498575448,1452
498766488,10291
499173659,489
499272646,1116
500427876,632
501192860,999
502863191,13369
503178978,417
506404806,537
507861208,3704
507972385,3496
509133407,565
509153572,3826
510360767,702
511003180,1182
511492785,2096
511745849,5980
513534410,973
514644612,312
515647260,36375
516505460,1878
516962930,2432
519577891,47687
520969009,36682
521688260,134
522133400,17301
522165515,792
522180634,1851
522895309,1636
524092789,432
525327651,332
525592995,27695
525605934,366
526514610,1431
526725525,335
527359569,2437
527796682,747
527889855,898
528076983,449
528328355,1251
528350188,3289
528763774,741
528771628,370
529560594,7319
529954479,760
530072220,367
530323399,3507
531653392,2111
531788813,3885
532465933,6243
533127272,13577
533199740,7737
533451541,4703
533601913,431
533752345,354
533934365,367
534330590,8192
534779800,1337
534817329,2624
535063290,661
535379921,396
535492585,369
535691024,3366
536013043,1937
536244334,497
536314590,1492
536492655,892
536614303,365
537093072,491
537940881,3212
538180525,15087
538375570,1883
538408555,494
539045602,418
539389184,7912
539888500,17369
540357453,920
540685210,925
541147441,1959
541269386,52464
541322916,5820
541841924,347
542185751,7344
542713154,1638
542763041,1216
542772373,392
543063415,999
543189172,1987
543297533,790
543955160,4553
544039155,1069
544618040,561
545130358,606
545595027,1555
545918043,2041
546206616,28914
546466467,2546
546476703,8849
547227418,388
547725599,11789
547919119,658
548093252,803
548735230,1972
549133772,1389
549830413,7203
550981146,1239
551376520,60361
551689337,2852
552580878,934
552660722,838
554771302,12410
555532742,497
555659262,539
556522959,1631
556553471,1421
557271203,514
557880310,592
558278400,503
558368772,1348
558653606,487
559759491,809
560299175,21592
560704231,51254
560859378,920
561175504,691
561434347,1852
561902498,535
562595985,646
562754304,2356
563259458,503
564597496,1067
565372076,2421
565563619,4088
565658766,999
565772050,748
566323731,14065
568194185,365
568517086,2679
568776116,442
569265598,2514
569559542,261
569687650,1254
569860278,1263
569988037,374
570015943,769
570020780,4202
570384908,21470
570530787,599
570663084,358
570696986,3900
571055479,4116
571148432,281
571722519,318
572071014,1002
572087603,342
572570113,15823
572620767,1742
573203577,380
573224813,523
573661753,23515
573759422,6453
573822937,3720
573891417,1195
573963587,758
573982889,3887
574046356,2737
574095904,458
574097989,8208
574116196,13059
574156195,3451
574160606,3458
574210381,274
574278577,5522
574347022,919
574411233,2653
574428530,4180
574578825,8241
574612724,3873
574727842,732
574861362,1242
575042276,3452
575051095,5965
575253452,3581
575267939,3744
575295397,3787
575340621,54414
575628616,7545
575997792,1977
576005588,3770
576072728,2105
576204079,691
576254831,3871
576380523,7864
576696753,3996
576799754,453
576869790,2007
576921601,3165
577116112,61228
577603990,37394
577753426,4451
577953547,454
578245357,1235
578272278,552
578460780,322
578685027,7913
579082810,77148
579494713,2024
579947672,2932
580147701,130
580525453,402
580537336,7279
580595594,400
580600129,2701
581656211,783
581913613,7194
582319835,523
582432706,5323
582729142,486
583315360,1274
583616027,537
584167315,376
584639396,9086
584843932,918
584935389,598
586171281,1421
586624356,12694
586903198,278
587031627,1151
587275399,917
587573950,331
587586087,41913
588477692,9499
588533284,772
588732058,2416
588898844,3615
588992876,2568
589013057,2295
589831718,122961
590681558,4611
591667477,916
591782276,3469
591961298,6092
