repo_id,stars
1291604065,19
1291613802,2
1291618703,2
1291658615,23
1291659044,30
1291688318,44
1291742788,65
1291766087,29
1291779094,34
1291781923,45
1291808712,17
1291888782,62
1291892045,41
1291907563,37
1291921955,0
1291969904,45
1291978751,29
1291994110,7
1292028312,30
1292088940,1
1292122475,24
1292158992,214
1292186249,31
1292197111,99
1292208306,0
1292256306,1
1292280249,359
1292302215,0
1292336215,2
1292341562,78
1292342255,33
1292354210,66
1292406637,464
1292431002,4
1292436887,73
1292440059,0
1292458106,21
1292458261,40
1292458276,37
1292462975,17
1292482053,46
1292505690,122
1292567425,3
1292588083,358
1292601409,86
1292603082,0
1292611271,149
1292617331,38
1292652711,49
1292668977,0
1292672931,284
1292678764,5
1292704139,29
1292709273,2
1292725081,13
1292729732,28
1292758637,98
1292803076,29
1292813857,223
1292817311,37
1292864285,0
1292920091,27
1292937850,105
1292959171,8
1292960437,0
1292995916,0
1293002033,3
1293014571,153
1293047359,45
1293051640,203
1293054306,0
1293055082,66
1293066810,26
1293121942,1
1293128596,151
1293133470,50
1293166992,0
1293174594,0
1293204556,4
1293275849,137
1293287983,17
1293290940,0
1293329788,50
1293369680,1
1293371220,0
1293372051,563
1293445504,12
1293450941,0
1293473664,254
1293496062,227
1293528352,76
1293548427,1
1293597225,62
1293600453,5
1293631192,19
1293640519,22
1293670798,550
1293717823,132
1293727298,0
1293729903,132
1293742072,21
1293743886,37
1293747025,132
1293806470,0
1293889404,0
1293928825,0
1293948993,53
1293965946,13
1294008777,0
1294114499,0
1294157055,0
1294164685,1
1294382024,22
1294390376,0
1294430749,14
1294562764,0
1294567068,32
1294604196,18
1294616380,55
1294625255,4
1294626733,0
1294665149,3
1294673670,51
1294678204,51
1294686811,51
1294704254,51
1294722834,51
1294760990,0
1294778982,0
1294787951,0
1294816362,0
1294821660,38
1294823848,0
1294849806,11
1294874234,0
1294939035,23
1294964918,1
1294974964,0
1295002937,17
1295046960,2
1295073265,1
1295092827,4
1295154902,0
1295167025,12
1295266264,9
1295282888,3
1295296921,13
1295320736,25
1295363021,0
1295415985,0
1295438128,0
1295470853,10
1295482110,0
1295531254,14
1295554023,0
1295577734,0
1295584891,1
1295618902,14
1295648738,0
1295649165,0
1295653887,0
1295676197,3
1295688847,57
1295708862,3
1295768859,70
1295858816,1
1295864070,0
1295901464,0
1295937847,0
1295965620,0
1295972337,0
1296016994,0
1296024548,0
1296036886,0
1296040105,0
1296041659,0
1296050346,0
1296055654,0
1296102301,0
1296107475,0
1296114889,0
1296119852,0
1296135579,0
1296189318,0
1296248129,0
1296250451,0
1296300799,0
1296301313,0
1296302822,0
1296312541,0
1296324767,0
1296326316,0
1296344930,0
1296347944,0
1296349582,0
1296370469,0
1296385256,0
1296404338,0
1296434943,0
1296441594,0
1296449838,0
1296450945,0
1296462200,0
1296472403,0
1296557893,0
1296627757,0
1296635340,0
1296649839,0
1296661225,0
1296678306,0
1296680841,0
1296793921,0
1296817533,0
1296841294,0
1296854989,0
1296861532,0
1296874887,0
1296932035,0
1296961913,0
1296965951,0
1296981871,0
1297007256,0
1297022212,0
1297115450,0
1297155925,0
1297186508,0
1297191394,0
1297278222,0
1297316519,0
1297316564,0
1297334206,0
1297379226,0
1297386391,0
1297429458,0
1297567382,0
1297572541,0
1297573774,0
1297608111,0
1297611216,0
1297691747,0
1297738589,0
1297776908,0
1297827159,0
1297878371,0
1297902282,0
1297984221,0
1297987227,0
1298124536,0
1298189234,0
1298271854,0
1298282884,0
1298282939,0
1298324581,0
1298330762,0
1298394175,0
1298427761,0
1298540929,0
1298890549,0
1298912749,0
1298954696,0
1298998324,0
1299023861,0
1299059228,0
1299238433,0
1299316742,0
1299415612,0
1299446983,0
1299460293,0
1299516812,0
1299518666,0
1299691584,0
1299827099,0
1299885911,0
1299966529,0
1300023993,0
