repo_id,stars
749137,3808
1555094,3080
2005484,561
4387547,3304
5698643,4123
5797013,5118
7502247,2582
8426406,4966
8681349,49911
9252533,6351
10353211,6152
11274380,118
11579941,1217
12738012,295
13956112,1421
14734876,14251
15988336,1792
18671453,1213
23633128,343
24227875,6429
24561828,14509
25311354,2889
25459400,13866
27222050,4230
29217054,23058
29906842,16365
30860673,2310
30907774,23128
34674210,153
34798315,9537
36420109,1704
36840131,2182
37035067,1589
38182966,3644
38216778,9204
38233033,3302
38696925,29453
39904377,2114
41310523,2505
44961854,971
45103027,214
45271904,10041
45512989,34341
46527265,6037
48660863,2805
48904888,5695
49292670,920
49632852,1251
50202460,3966
53133861,21114
55018634,2462
56639410,1408
57377821,2254
57602001,22998
59341837,933
59982630,2950
60145277,867
60166854,1830
60352717,1557
60377070,7077
61393415,537
61793256,982
61924149,1791
62087567,4606
62476384,165
62824998,2910
62843932,1786
63793563,985
64834778,1349
65017574,6160
65558310,2278
66331305,1543
67437371,643
68125931,14758
69269563,10789
70431106,28869
71849748,631
72225778,602
72329031,425
73964895,14895
74173698,6002
75190475,7372
75587993,1852
75710587,4067
76678740,2169
76768630,2821
77023811,3136
77321225,749
77341954,2581
78200488,5600
78313173,10454
78732688,850
79263545,225
79372336,2122
80240424,4419
82841862,7016
83542054,1803
83878269,15863
84099393,193
84949566,2054
85768267,227
86599573,6722
87067212,9966
88113789,2316
88222263,1754
90733436,3846
90862638,1937
91857770,802
92287968,15432
94956993,1532
95574086,2031
96012614,747
96256108,709
96416890,184
96853855,1994
97794087,815
97817788,115
98441914,1064
98499283,7375
99139417,182
99379143,2005
99412308,9618
99561213,3060
102067496,2187
102102105,769
102538419,838
102692863,21423
103229836,1687
104722806,5110
104854615,7873
105769029,1223
105808063,218
107108009,4279
107111421,74057
107115042,1857
107305157,1790
107878597,202
108945887,4928
109678660,1759
110606051,652
110795721,4514
111699912,889
112103066,6950
112488313,1535
113166974,6709
113577479,1302
114540126,3099
114870155,3891
115673437,1861
115744122,4684
116590428,2701
116697549,3581
116797311,12228
117433667,207
119160553,40157
119741627,474
120720556,2090
121637551,9606
122595764,133
122715432,1672
122816625,1488
123197101,1411
123693096,442
124853261,3528
124882400,1124
125007217,1126
125099497,562
125444399,1776
125862390,2283
128061014,180
129847467,3307
131582572,20791
131881622,14848
131955509,273
132464395,158345
133060053,3552
133444044,2285
134584107,109
136799312,894
137123785,275
137789266,1673
138141023,216
138552196,28587
139945544,879
142422739,10909
142569591,248
142908872,6589
143284193,2691
143328315,39704
145693916,11346
146103950,1823
146435045,4736
146633589,37518
146856200,2896
146863062,5405
147229508,415
148067600,197
148550577,330
150864645,1081
151619717,38703
151904296,1958
152071156,881
156157055,49374
156317154,15230
156401841,9993
156946744,6553
157198623,12835
157908837,177
158025053,687
158673445,4661
158744344,3461
159110178,3136
159797814,952
159916548,3033
160361977,3692
161247988,3398
162021652,8171
163235189,1653
164433070,4340
165041732,25910
165645094,617
166911196,285
167694194,35687
168062479,219
168149502,1766
168269440,6340
169158585,2930
169991845,921
170118596,6154
170777132,7046
171564291,230
172407982,842
172519084,174
173005932,2289
173544440,7735
173827642,1467
175052225,10333
176858880,4664
176982014,17773
177614859,632
178470457,507
178626720,31322
178976529,8824
180307968,1534
180827233,9525
181222410,3401
181436799,16039
182067506,10990
182163054,1915
182865216,2145
185401193,1755
186056630,916
186332888,2323
186698598,1684
186872119,5229
187398354,1150
188356619,2986
189425886,219
189602331,271
191179628,1307
191194671,633
191751197,268
193332705,1968
193973813,422
196340907,1801
197009243,107
198483875,225
200004447,4074
200471228,860
200722670,18401
201025777,14811
201441751,2444
203558879,241
204388092,6681
204786174,845
206314293,1400
207454227,445
207988739,786
209556497,9193
209709465,3784
210357243,1421
212056242,1878
212747520,4254
213250662,546
216243021,979
216525761,437
217049858,1132
217113590,6341
217775615,730
218177655,395
218952803,13288
219035799,11022
219623588,4827
221121871,4974
221631156,1827
221733013,747
221787282,5167
222209282,755
222780595,4660
222824662,16230
223357324,4281
224261160,376
224908244,10796
225125850,137
225260962,16560
225572038,6187
226046528,2271
226368168,1552
227055040,420
228203350,3352
232627037,583
232876381,3781
232901618,2191
233587412,442
234676361,422
236624100,799
238593012,613
239828934,132
241021214,2523
244620269,14188
245127811,719
245949080,1024
247865662,1611
248977013,1219
249995750,42280
250036571,3846
251041078,5297
251233119,213
251396732,10387
253079431,1272
253849484,6443
255823049,2583
257327148,640
257520135,359
257648141,2826
260420185,4055
261098554,862
261372860,13775
262296122,89018
262424540,3112
264675954,17389
265127379,448
265850286,972
267420351,1417
267857463,5296
269773439,160
270670394,1964
271090649,4000
271800973,2599
271828142,1722
272785290,1903
272924197,327
273082432,1693
273337347,1356
273630336,346
274610956,1992
275182202,236
276288252,1923
279643881,3669
280784933,497
281475256,1778
281519510,4063
284824224,3221
284864176,4446
285951873,2900
285973698,2052
286408558,2123
286876809,550
288142727,776
288187811,948
288411806,288
288482469,10760
289205582,1544
289605524,7704
290091948,67396
290373506,10681
290686772,397
291070953,577
291438522,46217
291703561,7945
291787503,11749
292617111,408
292648103,345
292896321,660
293572361,404
293631918,826
295608796,1502
297302063,4393
297535227,721
297672263,7820
300789100,1182
300996055,25500
302827809,9433
303541321,2086
303705119,3802
303953548,141
304530333,1987
305492699,1112
305572443,205
306242293,615
306977633,31227
306980630,5944
307213173,31605
307315411,567
309504885,3536
310368642,541
312042527,1682
312152973,3400
314748658,801
315977578,7897
316328024,784
318515767,169
320299900,9301
320598037,1378
321181247,143
321994701,617
322270485,1030
322855089,10830
323048702,72736
323651234,7461
326174741,36759
326479996,1845
327113050,5626
328236233,432
330325505,4313
330768122,2573
332181872,1336
333421996,5149
333624050,677
333867421,162
334567245,9618
334760721,1215
334848347,9291
336132980,372
337924729,729
338717688,861
340339997,11478
341473983,2091
342728683,9470
343203057,2130
343429224,1344
344069267,490
344190478,68198
345180734,1840
346124279,3041
346676718,758
350375089,4430
350871478,913
351720449,1599
353670076,2967
353968278,772
354138793,6447
354751914,956
356881804,2362
357328206,812
357891182,2011
358208946,382
358276714,155
359839626,8478
361511031,2937
361735570,2302
367549861,834
370275343,647
370342171,1230
370728359,1799
371631642,403
373308826,4757
373674258,8464
377631316,212
377866577,264
379581563,3109
380191749,17398
381317767,166
381952060,1655
382835373,660
383121608,282
384562101,227
385275507,3823
387786881,3481
388636965,2885
391273014,381
391777965,626
393571599,36909
393874035,14699
394089041,3079
395688425,4191
398941751,380
400215964,39894
400918657,357
401484223,9511
403559729,7901
404924772,927
405929837,2740
406341006,476
406408083,869
407722319,12369
409653223,4000
411987045,503
415956481,379
416312227,211
417875186,764
418399149,1095
420628968,1872
422148948,4122
422274596,41444
423101191,1161
423991420,1754
425484875,1493
427347642,1011
429104828,3657
429736266,10313
432730711,3021
432768606,548
433054511,2269
434324346,979
436617251,183
438416676,2504
438419937,11161
438514144,11348
439033158,4591
439528372,1100
440603375,620
440752086,14396
442706416,721
443220240,5168
443497884,851
444251617,370
445768278,5216
446713689,969
448167075,2987
448343090,2772
448398954,878
449649393,18442
449649595,2505
450291588,2645
451309277,357
452821660,670
457995289,778
458086533,872
458411579,580
458461908,417
458588993,8328
458648791,44909
459466436,2486
460761639,1939
460867737,463
463439055,526
464704193,3007
468576060,75821
469136195,1326
469377939,1157
469622127,296
470779379,789
470832353,160
471249443,3253
472525693,646
473736446,381
474150870,1555
475150006,372
476918521,1955
477657302,368
477846408,823
477999739,1117
478484453,2185
478823173,11302
479199191,3043
479916584,1084
480303698,2229
480318757,519
481427289,1263
483260394,411
483678677,144
483710165,349
484017724,321
486656484,1268
487309566,2829
488091508,114
488641606,42083
489105078,1196
492526669,6411
493209224,107
495587598,8425
496192011,617
496233655,2381
496844646,517
497184741,472
497356715,870
497512032,13005
497780232,1130
498011141,34453
498575448,1484
498766488,10354
499173659,491
499272646,1116
500427876,632
501192860,1005
502863191,13485
503178978,419
506404806,537
507861208,3712
507972385,3491
509133407,566
509153572,3829
510360767,704
511003180,1200
511492785,2096
511745849,6006
513534410,975
514644612,312
515647260,36824
516505460,1880
516962930,2510
519577891,49045
520969009,37299
521688260,136
522133400,17702
522165515,795
522180634,1852
522895309,1630
524092789,432
525327651,334
525592995,28163
525605934,367
526514610,1455
526725525,335
